TimeStamp,ECR,FCR,ECU,FCU,time_index
311886.6537,-206.2224237111723,-169.50869993453222,-201.94705370847927,-110.4454993029758,62.77400000003399
311886.6547,-160.2751046607747,-117.88927670146656,-159.0795688579863,-56.91627319462637,62.77500000002328
311886.6557,-113.85572826843004,-66.71825490820473,-115.70732146881977,-5.266889597431089,62.77600000001257
311886.6567,-68.13427750632046,-17.232829007879932,-72.97366794183266,43.37753758819043,62.77700000000186
311886.6577,-24.200937137659142,29.44134044803985,-31.940533142560117,88.03452327221558,62.77799999999115
311886.6587,16.966827375705464,72.32267080825689,6.443701873289309,127.8893007139021,62.77900000003865
311886.6597,54.53138230646142,110.59932031058186,41.37037332739222,162.3126681504961,62.78000000002794
311886.6607,87.81541495394738,143.64727395143558,72.19001845051189,190.8712609114382,62.78100000001723
311886.6617,116.31529698890388,171.04049496368683,98.42473318542159,213.33023315313645,62.78200000000652
311886.6627,139.70714092360174,192.55312545025998,119.77328742759067,229.64863506474953,62.78299999999581
311886.6637,157.84568767063234,208.1540497319296,136.1091935193771,239.9680491067171,62.7839999999851
311886.6647,170.756466015618,217.994440798036,147.47221575545103,244.5952936188504,62.785000000032596
311886.6657,178.62193905726002,222.38918209159903,154.05406895847102,243.98020602415818,62.786000000021886
311886.6667,181.7625864823735,221.79328275781344,156.17927218089017,238.68967394446875,62.787000000011176
311886.6677,180.6140544949696,216.77457476780282,154.2822901882106,229.37918515710146,62.788000000000466
311886.6687,175.70162878709775,207.98408718776025,148.88220343923197,216.76321235631517,62.788999999989755
311886.6697,167.61334416995123,196.12553099083084,140.55619212510575,201.58573404308356,62.79000000003725
311886.6707,156.97303458535208,181.92529503483686,129.91309974005296,184.59211891282595,62.79100000002654
311886.6717,144.41455003900086,166.1042516404438,117.56825824601988,166.503471044389,62.79200000001583
311886.6727,130.55822729700927,149.3525040608091,104.12061531140262,147.99435328544322,62.79300000000512
311886.6737,115.99050763087942,132.3079874923308,90.13301299670108,129.674585819207,62.79399999999441
311886.6747,101.24735972965901,115.53957327750523,76.11623844912512,112.07556811492637,62.7949999999837
311886.6757,86.80190429680248,99.53503874953358,62.51721503849749,95.64130965601129,62.7960000000312
311886.6767,73.05636596235303,84.69397093420557,49.71144298731245,80.72409371945672,62.79700000002049
311886.6777,60.33821589704683,71.32538998456063,37.999548582810284,67.5844550653534,62.79800000000978
311886.6787,48.90013228385895,59.64962604494915,27.607576553931768,56.39494181243724,62.79899999999907
311886.6797,38.92321103112972,49.803777383989676,18.690475344206966,47.24696704948034,62.79999999998836
311886.6807,30.52271806004733,41.84993081698078,11.338091015883169,40.1599466782067,62.801000000035856
311886.6817,23.75559520483955,35.7852458364869,5.582909663287155,35.09187232041422,62.802000000025146
311886.6827,18.628917337247138,31.55299439392902,1.4087732310905934,31.950482907305982,62.803000000014435
311886.6837,15.108546662279824,29.053706276400884,-1.240162533253072,30.604272024757446,62.804000000003725
311886.6847,13.127334071814875,28.155687495048493,-2.4508633068523578,30.89269185399841,62.804999999993015
311886.6857,12.592365389513079,28.70434336087627,-2.333742588580465,32.635076349771246,62.805999999982305
311886.6867,13.390927276652702,30.529932719573196,-1.0162124490267153,35.63799098654426,62.8070000000298
311886.6877,15.395056387715755,33.45358676946074,1.3623846844039338,39.70090726041055,62.80800000001909
311886.6887,18.464718402827483,37.29162612773877,4.654478421079452,44.620280344336166,62.80900000000838
311886.6897,22.4498241855183,41.85838566982237,8.706774128569327,50.19226243259661,62.80999999999767
311886.6907,27.191414405307192,46.96789324897678,13.361844053661098,56.21439971095737,62.81099999998696
311886.6917,32.522421195951665,52.43483490342745,18.459168229252306,62.48672876337152,62.81200000003446
311886.6927,38.268440155325024,58.075269792490744,23.836015951202146,68.8127044196602,62.81300000002375
311886.6937,44.248917756478086,63.70753256964592,29.328538497720913,75.00035636885893,62.81400000001304
311886.6947,50.27908270001767,69.15368431986823,34.77337925384501,80.86399193949093,62.81500000000233
311886.6957,56.172834205120374,74.24175553816364,40.01000685456522,86.22664714378242,62.81599999999162
311886.6967,61.74665872051436,78.80887971703264,44.88385212699238,90.92335050838946,62.81699999998091
311886.6977,66.82449445934274,82.70526020744457,49.250194472586074,94.80511944136627,62.818000000028405
311886.6987,71.24331684152686,85.79876323414516,52.97861270733667,97.74347248115664,62.819000000017695
311886.6997,74.85909298372462,87.97980256512929,55.95770348286279,99.63512729545539,62.820000000006985
311886.7007,77.55266320689148,89.16609021910008,58.09968945442981,100.40647589002035,62.820999999996275
311886.7017,79.23506200232549,89.3067828327004,59.344498355226655,100.0173937142481,62.821999999985565
311886.7027,79.85179538507975,88.38556023400761,59.66289801180503,98.4639523761352,62.82300000003306
311886.7037,79.38564642881505,86.4222314380256,59.05832146094668,95.77966587432762,62.82400000002235
311886.7047,77.85768132702489,83.4725684732575,57.56710646997358,92.03500226385677,62.82500000001164
311886.7057,75.32626527742399,79.62621018112807,55.25699650229037,87.33502693968886,62.82600000000093
311886.7067,71.88405787014295,75.00264263549809,52.22389373364244,81.81519742638872,62.82699999999022
311886.7077,67.65312609431578,69.74543391613196,48.58700514427903,75.63548786446013,62.82800000003772
311886.7087,62.77847327712147,64.01506162012505,44.48266520705648,68.97316887598606,62.82900000002701
311886.7097,57.42041864826389,57.98080555069902,40.05723913137872,62.01469069939541,62.8300000000163
311886.7107,51.74636142822025,51.81227179061383,35.45959693030435,54.94720227849464,62.83100000000559
311886.7117,45.92251556706835,45.671157988827254,30.833691929681045,47.950277782132765,62.83199999999488
